symbol,publishdate(min),nav_cur4
320019,20170816,1.1475
320019,20170817,1.1433
320019,20170818,1.1402
320019,20170820,2.2813
320019,20170821,1.1875
320019,20170822,1.0655
320019,20170823,1.1206
320019,20170824,1.1185
320019,20170825,1.1248
320019,20170827,2.2158
320019,20170828,1.1085
320019,20170829,1.1166
320019,20170830,1.126
320019,20170831,1.1365
320019,20170901,1.1137
320019,20170903,2.2242
320019,20170904,1.1014
320019,20170905,1.0945
320019,20170906,1.0989
320019,20170907,1.1118
320019,20170908,1.1143
320019,20170910,2.2345
320019,20170911,1.1165
320019,20170912,1.119
320019,20170913,1.1614
320019,20170914,1.1249
320019,20170915,1.1284
320019,20170917,2.2568
320019,20170918,1.1049
320019,20170919,1.0915
320019,20170920,1.1294
320019,20170921,1.1158
320019,20170922,1.0971
320019,20170924,2.1945
320019,20170925,1.3697
320019,20170926,1.0968
320019,20170927,1.1991
320019,20170929,1.4004
320019,20171008,10.6194
320019,20171009,1.2053
320019,20171010,1.1809
320019,20171011,1.207
320019,20171012,1.1625
320019,20171013,1.1193
320019,20171015,2.2245
320019,20171016,1.1801
320019,20171017,1.1705
320019,20171018,1.1262
320019,20171019,1.1117
320019,20171020,1.11
320019,20171022,2.2201
320019,20171023,0.9907
320019,20171024,1.1314
320019,20171025,1.3313
320019,20171026,1.1087
320019,20171027,1.079
320019,20171029,2.1528
320019,20171030,1.1491
320019,20171031,1.0139
320019,20171101,1.1145
320019,20171102,1.1208
320019,20171103,1.1276
320019,20171105,2.2711
320019,20171106,1.1456
320019,20171107,1.1009
320019,20171108,1.0694
320019,20171109,1.0812
320019,20171110,0.9399
320019,20171112,1.8461
320019,20171113,1.0513
320019,20171114,0.7971
320019,20171115,0.6248
320019,20171116,0.7059
320019,20171117,1.1379
320019,20171119,2.3162
320019,20171120,1.0828
340005,20170702,2.4852
340005,20170703,1.2512
340005,20170704,1.3438
340005,20170705,1.3076
340005,20170706,1.2605
340005,20170707,1.3216
340005,20170709,2.487
340005,20170710,1.3303
340005,20170711,1.229
340005,20170712,1.2835
340005,20170713,1.2084
340005,20170714,1.1826
340005,20170716,2.3552
340005,20170717,1.1942
340005,20170718,1.1677
340005,20170719,1.2149
340005,20170720,1.173
340005,20170721,1.1561
340005,20170723,2.3106
340005,20170724,1.1696
340005,20170725,1.1737
340005,20170726,1.1931
340005,20170727,1.1931
340005,20170728,1.1848
340005,20170730,2.3693
340005,20170731,1.2036
340005,20170801,1.186
340005,20170802,1.2283
340005,20170803,1.1763
340005,20170804,1.1796
340005,20170806,2.3563
340005,20170807,1.1788
340005,20170808,1.2212
340005,20170809,1.1601
340005,20170810,1.1456
340005,20170811,1.1473
340005,20170813,2.2903
340005,20170814,1.1524
340005,20170815,1.1418
340005,20170816,1.1618
340005,20170817,1.1813
340005,20170818,1.3287
340005,20170820,2.3099
340005,20170821,1.1621
340005,20170822,1.1493
340005,20170823,1.1535
340005,20170824,1.1402
340005,20170825,1.4538
340005,20170827,2.3005
340005,20170828,1.0881
340005,20170829,1.127
340005,20170830,1.2069
340005,20170831,1.1287
340005,20170901,1.5041
340005,20170903,2.2954
340005,20170904,1.1321
340005,20170905,1.1071
340005,20170906,1.1111
340005,20170907,1.1071
340005,20170908,1.4849
340005,20170910,2.244
340005,20170911,1.1398
340005,20170912,1.1141
340005,20170913,1.1238
340005,20170914,1.0932
340005,20170915,1.4657
340005,20170917,2.1926
340005,20170918,1.1409
340005,20170919,1.0789
340005,20170920,1.1372
340005,20170921,1.153
340005,20170922,1.4304
340005,20170924,2.2432
340005,20170925,1.2285
340005,20170926,1.1347
340005,20170927,1.1389
340005,20170929,1.079
340005,20171008,9.8951
340005,20171009,1.5857
340005,20171010,1.1393
340005,20171011,1.1555
340005,20171012,1.1595
340005,20171013,1.1699
340005,20171015,2.3212
340005,20171016,1.2626
340005,20171017,1.1583
340005,20171018,1.1346
340005,20171019,1.1867
340005,20171020,1.1421
340005,20171022,2.2757
340005,20171023,1.3159
340005,20171024,1.1825
340005,20171025,1.1456
340005,20171026,1.1396
340005,20171027,1.1055
340005,20171029,2.1981
340005,20171030,1.3406
340005,20171031,1.0898
340005,20171101,1.1236
340005,20171102,1.2402
340005,20171103,1.111
340005,20171105,2.2154
340005,20171106,1.3236
340005,20171107,1.1231
340005,20171108,1.0859
340005,20171109,1.28
340005,20171110,1.1105
340005,20171112,2.2203
340005,20171113,1.2878
340005,20171114,1.1065
340005,20171115,1.1664
340005,20171116,1.2825
340005,20171117,1.1352
340005,20171119,2.2259
340005,20171120,1.2903
350004,20170702,2.1326
350004,20170703,1.066
350004,20170704,1.0703
350004,20170705,1.0713
350004,20170706,1.0713
350004,20170707,1.0709
350004,20170709,2.1419
350004,20170710,0.9914
350004,20170711,0.8763
350004,20170712,0.8766
350004,20170713,0.771
350004,20170714,0.8551
350004,20170716,1.7106
350004,20170717,0.8357
350004,20170718,0.9402
350004,20170719,0.9157
350004,20170720,0.885
350004,20170721,0.885
350004,20170723,1.7703
350004,20170724,0.895
350004,20170725,0.9272
350004,20170726,0.9319
350004,20170727,0.9336
350004,20170728,0.9349
350004,20170730,1.8707
350004,20170731,0.9559
350004,20170801,0.9581
350004,20170802,0.9586
350004,20170803,0.9482
350004,20170804,0.9478
350004,20170806,1.8966
350004,20170807,0.8854
350004,20170808,0.2502
350004,20170809,0.8622
350004,20170810,0.8634
350004,20170811,0.8638
350004,20170813,1.728
350004,20170814,0.3931
350004,20170815,0.8462
350004,20170816,0.8527
350004,20170817,0.8707
350004,20170818,0.8708
350004,20170820,1.7419
350004,20170821,0.8985
350004,20170822,0.883
350004,20170823,0.8979
350004,20170824,0.8979
350004,20170825,0.8979
350004,20170827,1.7962
350004,20170828,0.8457
350004,20170829,0.9409
350004,20170830,0.9554
350004,20170831,1.0235
350004,20170901,0.9746
350004,20170903,1.9496
350004,20170904,0.9745
350004,20170905,0.8493
350004,20170906,0.8495
350004,20170907,0.5847
350004,20170908,0.8353
350004,20170910,1.6708
350004,20170911,0.8353
350004,20170912,0.853
350004,20170913,0.313
350004,20170914,0.858
350004,20170915,0.7625
350004,20170917,1.7188
350004,20170918,0.8885
350004,20170919,0.9657
350004,20170920,2.4181
350004,20170921,0.9611
350004,20170922,0.8025
350004,20170924,1.5067
350004,20170925,0.9761
350004,20170926,0.8988
350004,20170927,1.0431
350004,20170929,1.0966
350004,20171008,9.873
350004,20171009,1.1682
350004,20171010,1.0123
350004,20171011,0.9645
350004,20171012,0.9857
350004,20171013,0.9918
350004,20171015,1.9986
350004,20171016,0.9603
350004,20171017,0.9111
350004,20171018,0.888
350004,20171019,0.8898
350004,20171020,0.871
350004,20171022,1.7904
350004,20171023,0.8886
350004,20171024,0.8844
350004,20171025,0.9116
350004,20171026,0.9311
350004,20171027,0.9171
350004,20171029,1.8344
350004,20171030,0.9597
350004,20171031,0.9615
350004,20171101,0.962
350004,20171102,0.9618
350004,20171103,1.001
350004,20171105,2.0664
350004,20171106,0.9739
350004,20171107,0.9174
350004,20171108,0.8854
350004,20171109,0.8856
350004,20171110,0.8858
350004,20171112,1.772
350004,20171113,0.8885
350004,20171114,0.9064
350004,20171115,0.9997
350004,20171116,0.7961
350004,20171117,1.1075
350004,20171119,1.774
350004,20171120,0.881
360003,20170702,2.0664
360003,20170703,1.0419
360003,20170704,0.9965
360003,20170705,0.9846
360003,20170706,0.9772
360003,20170707,0.9777
360003,20170709,1.9555
360003,20170710,1.1115
360003,20170711,1.4047
360003,20170712,0.9717
360003,20170713,0.9665
360003,20170714,0.9697
360003,20170716,1.9402
360003,20170717,0.9707
360003,20170718,1.1514
360003,20170719,0.9951
360003,20170720,0.9858
360003,20170721,0.9662
360003,20170723,1.9275
360003,20170724,0.982
360003,20170725,0.9828
360003,20170726,0.9876
360003,20170727,0.9956
360003,20170728,0.9906
360003,20170730,1.9694
360003,20170731,0.9918
360003,20170801,1
360003,20170802,1.0114
360003,20170803,1.0251
360003,20170804,0.9984
360003,20170806,2.0218
360003,20170807,0.9899
360003,20170808,0.9888
360003,20170809,0.9866
360003,20170810,0.9703
360003,20170811,0.9566
360003,20170813,1.9136
360003,20170814,1.1151
360003,20170815,0.9707
360003,20170816,0.974
360003,20170817,1.1802
360003,20170818,0.9849
360003,20170820,1.9608
360003,20170821,1.0002
360003,20170822,0.9918
360003,20170823,0.9867
360003,20170824,0.9968
360003,20170825,0.9944
360003,20170827,1.9897
360003,20170828,0.9998
360003,20170829,1.0093
360003,20170830,1.0228
360003,20170831,1.0098
360003,20170901,1.0193
360003,20170903,2.0392
360003,20170904,1.0144
360003,20170905,1.019
360003,20170906,1.0189
360003,20170907,1.0232
360003,20170908,1.0246
360003,20170910,2.0429
360003,20170911,1.0291
360003,20170912,1.0537
360003,20170913,1.0604
360003,20170914,1.061
360003,20170915,1.059
360003,20170917,2.1186
360003,20170918,1.0378
360003,20170919,1.0162
360003,20170920,1.0243
360003,20170921,1.0175
360003,20170922,1.0044
360003,20170924,1.7857
360003,20170925,1.006
360003,20170926,0.971
360003,20170927,1.0319
360003,20170929,1.0697
360003,20171008,9.6568
360003,20171009,1.7938
360003,20171010,1.0429
360003,20171011,0.9587
360003,20171012,1.0058
360003,20171013,1.0097
360003,20171015,2.0204
360003,20171016,1.2303
360003,20171017,1.0336
360003,20171018,1.0992
360003,20171019,0.9901
360003,20171020,0.9739
360003,20171022,1.8837
360003,20171023,0.9928
360003,20171024,0.9985
360003,20171025,1.0152
360003,20171026,1.0209
360003,20171027,1.0436
360003,20171029,2.0507
360003,20171030,1.0296
360003,20171031,0.9814
360003,20171101,0.9979
360003,20171102,1.0194
360003,20171103,0.999
360003,20171105,1.9664
360003,20171106,0.9927
360003,20171107,0.9669
360003,20171108,0.9506
360003,20171109,0.9553
360003,20171110,0.996
360003,20171112,1.9863
360003,20171113,0.9983
360003,20171114,0.9661
360003,20171115,0.9705
360003,20171116,0.963
360003,20171117,0.9347
360003,20171119,1.9981
360003,20171120,0.9045
360019,20170702,2.0818
360019,20170703,1.0617
360019,20170704,1.0499
360019,20170705,1.1141
360019,20170706,1.0924
360019,20170707,1.0748
360019,20170709,2.155
360019,20170710,1.087
360019,20170711,1.1334
360019,20170712,1.1451
360019,20170713,1.1183
360019,20170714,1.068
360019,20170716,2.139
360019,20170717,1.0968
360019,20170718,1.0917
360019,20170719,1.0908
360019,20170720,1.0743
360019,20170721,1.2577
360019,20170723,2.1581
360019,20170724,1.0787
360019,20170725,2.3759
360019,20170726,1.1457
360019,20170727,1.1491
360019,20170728,1.149
360019,20170730,2.2979
360019,20170731,1.1489
360019,20170801,1.0815
360019,20170802,1.0815
360019,20170803,1.082
360019,20170804,1.0819
360019,20170806,2.1637
360019,20170807,1.0818
360019,20170808,1.1318
360019,20170809,1.1323
360019,20170810,1.1322
360019,20170811,1.1322
360019,20170813,2.2642
360019,20170814,1.132
360019,20170815,1.168
360019,20170816,1.123
360019,20170817,1.0528
360019,20170818,1.167
360019,20170820,2.334
360019,20170821,1.1566
360019,20170822,1.156
360019,20170823,1.096
360019,20170824,0.691
360019,20170825,1.1552
360019,20170827,2.3107
360019,20170828,1.1512
360019,20170829,1.1485
360019,20170830,1.1364
360019,20170831,1.1424
360019,20170901,1.157
360019,20170903,2.3138
360019,20170904,1.173
360019,20170905,1.1648
360019,20170906,1.1683
360019,20170907,1.1645
360019,20170908,1.1721
360019,20170910,2.3443
360019,20170911,1.1639
360019,20170912,1.1653
360019,20170913,1.1694
360019,20170914,1.1657
360019,20170915,1.1463
360019,20170917,2.2923
360019,20170918,1.1597
360019,20170919,1.1454
360019,20170920,1.1361
360019,20170921,1.1587
360019,20170922,1.1241
360019,20170924,2.2154
360019,20170925,1.114
360019,20170926,1.1232
360019,20170927,1.1132
360019,20170929,1.0781
360019,20171008,8.8841
360019,20171009,1.0696
360019,20171010,1.1255
360019,20171011,1.1402
360019,20171012,1.1462
360019,20171013,1.1503
360019,20171015,2.3003
360019,20171016,1.1481
360019,20171017,1.156
360019,20171018,1.1533
360019,20171019,1.163
360019,20171020,1.1609
360019,20171022,2.3212
360019,20171023,1.147
360019,20171024,1.1545
360019,20171025,1.1276
360019,20171026,1.143
360019,20171027,1.1341
360019,20171029,2.268
360019,20171030,1.1363
360019,20171031,1.1178
360019,20171101,1.1433
360019,20171102,1.1525
360019,20171103,1.1787
360019,20171105,2.3596
360019,20171106,1.1839
360019,20171107,1.1808
360019,20171108,1.1748
360019,20171109,1.1665
360019,20171110,1.1749
360019,20171112,2.3496
360019,20171113,1.1648
360019,20171114,1.1607
360019,20171115,1.1561
360019,20171116,1.1694
360019,20171117,1.1749
360019,20171119,2.3495
360019,20171120,1.1645
360020,20170702,2.2133
360020,20170703,1.1275
360020,20170704,1.1156
360020,20170705,1.1799
360020,20170706,1.1582
360020,20170707,1.1406
360020,20170709,2.2865
360020,20170710,1.1528
360020,20170711,1.1991
360020,20170712,1.2108
360020,20170713,1.1841
360020,20170714,1.1338
360020,20170716,2.2705
360020,20170717,1.1626
360020,20170718,1.1574
360020,20170719,1.1565
360020,20170720,1.1399
360020,20170721,1.3234
360020,20170723,2.2896
360020,20170724,1.1444
360020,20170725,2.5153
360020,20170726,1.2136
360020,20170727,1.2148
360020,20170728,1.2148
360020,20170730,2.4294
360020,20170731,1.2146
360020,20170801,1.1473
360020,20170802,1.1473
360020,20170803,1.1477
360020,20170804,1.1477
360020,20170806,2.2952
360020,20170807,1.1476
360020,20170808,1.1975
360020,20170809,1.198
360020,20170810,1.198
360020,20170811,1.1979
360020,20170813,2.3957
360020,20170814,1.1978
360020,20170815,1.2338
360020,20170816,1.1887
360020,20170817,1.1186
360020,20170818,1.2327
360020,20170820,2.4655
360020,20170821,1.2222
360020,20170822,1.2215
360020,20170823,1.1616
360020,20170824,0.7816
360020,20170825,1.2208
360020,20170827,2.4422
360020,20170828,1.2169
360020,20170829,1.2142
360020,20170830,1.2021
360020,20170831,1.2081
360020,20170901,1.2227
360020,20170903,2.4453
360020,20170904,1.2388
360020,20170905,1.2306
360020,20170906,1.234
360020,20170907,1.2303
360020,20170908,1.2378
360020,20170910,2.4758
360020,20170911,1.2296
360020,20170912,1.231
360020,20170913,1.2352
360020,20170914,1.2314
360020,20170915,1.212
360020,20170917,2.4239
360020,20170918,1.2255
360020,20170919,1.2108
360020,20170920,1.2002
360020,20170921,1.2191
360020,20170922,1.1828
360020,20170924,2.3469
360020,20170925,1.1774
360020,20170926,1.1889
360020,20170927,1.179
360020,20170929,1.1439
360020,20171008,9.4759
360020,20171009,1.1354
360020,20171010,1.1912
360020,20171011,1.206
360020,20171012,1.2119
360020,20171013,1.216
360020,20171015,2.4318
360020,20171016,1.2138
360020,20171017,1.2217
360020,20171018,1.2191
360020,20171019,1.2283
360020,20171020,1.2265
360020,20171022,2.4527
360020,20171023,1.2125
360020,20171024,1.2198
360020,20171025,1.2328
360020,20171026,1.2087
360020,20171027,1.1998
360020,20171029,2.3995
360020,20171030,1.2021
360020,20171031,1.1836
360020,20171101,1.209
360020,20171102,1.2182
360020,20171103,1.2445
360020,20171105,2.4911
360020,20171106,1.2496
360020,20171107,1.2466
360020,20171108,1.2405
360020,20171109,1.2322
360020,20171110,1.2406
360020,20171112,2.4811
360020,20171113,1.2305
360020,20171114,1.2265
360020,20171115,1.2218
360020,20171116,1.2351
360020,20171117,1.2406
360020,20171119,2.481
360020,20171120,1.2302
370010,20170702,2.1905
370010,20170703,1.152
370010,20170704,1.0129
370010,20170705,0.9688
370010,20170706,0.9454
370010,20170707,0.8848
370010,20170709,1.7593
370010,20170710,0.8544
370010,20170711,0.8208
370010,20170712,0.8161
370010,20170713,0.8156
370010,20170714,0.8233
370010,20170716,1.6373
370010,20170717,0.8267
370010,20170718,0.8366
370010,20170719,0.8687
370010,20170720,0.9034
370010,20170721,0.9222
370010,20170723,1.8429
370010,20170724,0.9423
370010,20170725,0.9574
370010,20170726,0.9822
370010,20170727,0.9817
370010,20170728,0.9887
370010,20170730,1.9765
370010,20170731,0.9922
370010,20170801,1.0053
370010,20170802,0.9656
370010,20170803,0.9687
370010,20170804,0.9592
370010,20170806,1.9121
370010,20170807,0.92
370010,20170808,0.9002
370010,20170809,0.8724
370010,20170810,0.8756
370010,20170811,0.8662
370010,20170813,1.7249
370010,20170814,0.8662
370010,20170815,0.8599
370010,20170816,0.8845
370010,20170817,0.9156
370010,20170818,0.9612
370010,20170820,1.9219
370010,20170821,0.9895
370010,20170822,0.9901
370010,20170823,1.0082
370010,20170824,1.0159
370010,20170825,0.9976
370010,20170827,1.9935
370010,20170828,1.0016
370010,20170829,1.0132
370010,20170830,1.0449
370010,20170831,1.0879
370010,20170901,1.0752
370010,20170903,2.1507
370010,20170904,1.0511
370010,20170905,0.9919
370010,20170906,0.9634
370010,20170907,0.941
370010,20170908,0.9248
370010,20170910,1.844
370010,20170911,0.9258
370010,20170912,0.9185
370010,20170913,0.9457
370010,20170914,0.959
370010,20170915,0.9585
370010,20170917,1.9129
370010,20170918,0.9694
370010,20170919,0.9714
370010,20170920,0.9826
370010,20170921,0.9865
370010,20170922,0.9961
370010,20170924,1.9804
370010,20170925,1.0155
370010,20170926,1.0532
370010,20170927,1.0887
370010,20170929,1.2183
370010,20171008,11.0038
370010,20171009,1.2086
370010,20171010,1.207
370010,20171011,1.1531
370010,20171012,1.0721
370010,20171013,1.002
370010,20171015,1.9636
370010,20171016,0.9216
370010,20171017,0.895
370010,20171018,0.8927
370010,20171019,0.888
370010,20171020,0.9098
370010,20171022,1.7217
370010,20171023,0.8731
370010,20171024,0.8579
370010,20171025,0.8644
370010,20171026,0.8847
370010,20171027,0.8976
370010,20171029,1.7978
370010,20171030,0.9392
370010,20171031,0.9656
370010,20171101,1.0247
370010,20171102,0.9819
370010,20171103,0.9466
370010,20171105,1.8746
370010,20171106,0.9167
370010,20171107,0.8752
370010,20171108,0.8439
370010,20171109,0.8331
370010,20171110,0.8345
370010,20171112,1.6658
370010,20171113,0.8904
370010,20171114,0.8698
370010,20171115,0.9205
370010,20171116,0.9535
370010,20171117,0.9673
370010,20171119,1.9394
370010,20171120,0.9847
380001,20170702,1.7382
380001,20170703,0.8693
380001,20170704,0.8698
380001,20170705,1.7465
380001,20170706,0.8766
380001,20170707,1.0431
380001,20170709,2.0868
380001,20170710,1.0376
380001,20170711,1.0314
380001,20170712,1.0261
380001,20170713,1.0257
380001,20170714,1.0359
380001,20170716,2.073
380001,20170717,1.0227
380001,20170718,0.9874
380001,20170719,0.9289
380001,20170720,1.0053
380001,20170721,1.0125
380001,20170723,2.0352
380001,20170724,1.0185
380001,20170725,1.0126
380001,20170726,1.0138
380001,20170727,1.0084
380001,20170728,1.0125
380001,20170730,2.0261
380001,20170731,0.9764
380001,20170801,0.9962
